Game_ID,Club_Name
6729,West Ham
6729,Man City
6730,Chelsea
6730,Crystal Palace
6731,Newcastle
6731,Tottenham
6732,Man United
6732,Liverpool
6733,Southampton
6733,Man United
6734,Ipswich
6734,Brighton
6735,Crystal Palace
6735,Leicester
6736,West Ham
6736,Fulham
6737,Liverpool
6737,Nott'm Forest
6738,Brentford
6738,Man City
6739,Aston Villa
6739,Everton
6740,Chelsea
6740,Bournemouth
6741,Arsenal
6741,Tottenham
6742,Wolves
6742,Newcastle
6743,Chelsea
6743,West Ham
6744,Aston Villa
6744,Wolves
6745,Newcastle
6745,Fulham
6746,Leicester
6746,Everton
6747,Bournemouth
6747,Liverpool
6748,Southampton
6748,Ipswich
6749,Brentford
6749,Tottenham
6750,Crystal Palace
6750,Man United
6751,Nott'm Forest
6751,Brighton
6752,Man City
6752,Arsenal
6753,Man City
6753,Newcastle
6754,Arsenal
6754,Leicester
6755,West Ham
6755,Brentford
6756,Chelsea
6756,Brighton
6757,Crystal Palace
6757,Everton
6758,Nott'm Forest
6758,Fulham
6759,Liverpool
6759,Wolves
6760,Ipswich
6760,Aston Villa
6761,Man United
6761,Tottenham
6762,Southampton
6762,Bournemouth
6763,Crystal Palace
6763,Liverpool
6764,Southampton
6764,Arsenal
6765,Brentford
6765,Wolves
6766,Bournemouth
6766,Leicester
6767,Fulham
6767,Man City
6768,West Ham
6768,Ipswich
6769,Newcastle
6769,Everton
6770,Man United
6770,Aston Villa
6771,Chelsea
6771,Nott'm Forest
6772,Tottenham
6772,Brighton
6773,West Ham
6773,Tottenham
6774,Aston Villa
6774,Fulham
6775,Ipswich
6775,Everton
6776,Brentford
6776,Man United
6777,Newcastle
6777,Brighton
6778,Leicester
6778,Southampton
6779,Bournemouth
6779,Arsenal
6780,Man City
6780,Wolves
6781,Liverpool
6781,Chelsea
6782,Crystal Palace
6782,Nott'm Forest
6783,Leicester
6783,Nott'm Forest
6784,Bournemouth
6784,Aston Villa
6785,Brentford
6785,Ipswich
6786,Brighton
6786,Wolves
6787,Southampton
6787,Man City
6788,Everton
6788,Fulham
6789,Newcastle
6789,Chelsea
6790,Crystal Palace
6790,Tottenham
6791,Man United
6791,West Ham
6792,Arsenal
6792,Liverpool
6793,Arsenal
6793,Newcastle
6794,Bournemouth
6794,Man City
6795,Leicester
6795,Ipswich
6796,Liverpool
6796,Brighton
6797,West Ham
6797,Nott'm Forest
6798,Everton
6798,Southampton
6799,Wolves
6799,Crystal Palace
6800,Aston Villa
6800,Tottenham
6801,Chelsea
6801,Man United
6802,Brentford
6802,Fulham
6803,Brentford
6803,Bournemouth
6804,Fulham
6804,Crystal Palace
6805,Everton
6805,West Ham
6806,Wolves
6806,Southampton
6807,Man City
6807,Brighton
6808,Liverpool
6808,Aston Villa
6809,Leicester
6809,Man United
6810,Nott'm Forest
6810,Newcastle
6811,Tottenham
6811,Ipswich
6812,Arsenal
6812,Chelsea
6813,Leicester
6813,Chelsea
6814,Nott'm Forest
6814,Arsenal
6815,Crystal Palace
6815,Aston Villa
6816,Brighton
6816,Bournemouth
6817,Brentford
6817,Everton
6818,Fulham
6818,Wolves
6819,Tottenham
6819,Man City
6820,Southampton
6820,Liverpool
6821,Man United
6821,Ipswich
6822,Newcastle
6822,West Ham
6823,Brighton
6823,Southampton
6824,Brentford
6824,Leicester
6825,Newcastle
6825,Crystal Palace
6826,Nott'm Forest
6826,Ipswich
6827,Wolves
6827,Bournemouth
6828,West Ham
6828,Arsenal
6829,Aston Villa
6829,Chelsea
6830,Man United
6830,Everton
6831,Tottenham
6831,Fulham
6832,Man City
6832,Liverpool
6833,Ipswich
6833,Crystal Palace
6834,West Ham
6834,Leicester
6835,Everton
6835,Wolves
6836,Nott'm Forest
6836,Man City
6837,Liverpool
6837,Newcastle
6838,Southampton
6838,Chelsea
6839,Arsenal
6839,Man United
6840,Aston Villa
6840,Brentford
6841,Brighton
6841,Fulham
6842,Bournemouth
6842,Tottenham
6843,Southampton
6843,Aston Villa
6844,Brentford
6844,Newcastle
6845,Man City
6845,Crystal Palace
6846,Nott'm Forest
6846,Man United
6847,Fulham
6847,Arsenal
6848,Bournemouth
6848,Ipswich
6849,Leicester
6849,Brighton
6850,Chelsea
6850,Tottenham
6851,West Ham
6851,Wolves
6852,Everton
6852,Arsenal
6853,Fulham
6853,Liverpool
6854,Newcastle
6854,Leicester
6855,Wolves
6855,Ipswich
6856,Aston Villa
6856,Nott'm Forest
6857,Crystal Palace
6857,Brighton
6858,Man City
6858,Man United
6859,Brentford
6859,Chelsea
6860,Southampton
6860,Tottenham
6861,West Ham
6861,Bournemouth
6862,Aston Villa
6862,Man City
6863,Nott'm Forest
6863,Brentford
6864,Ipswich
6864,Newcastle
6865,Brighton
6865,West Ham
6866,Crystal Palace
6866,Arsenal
6867,Chelsea
6867,Everton
6868,Fulham
6868,Southampton
6869,Wolves
6869,Leicester
6870,Bournemouth
6870,Man United
6871,Tottenham
6871,Liverpool
6872,Everton
6872,Man City
6873,Bournemouth
6873,Crystal Palace
6874,Fulham
6874,Chelsea
6875,Newcastle
6875,Aston Villa
6876,Tottenham
6876,Nott'm Forest
6877,Southampton
6877,West Ham
6878,Man United
6878,Wolves
6879,Liverpool
6879,Leicester
6880,Brentford
6880,Brighton
6881,Arsenal
6881,Ipswich
6882,Man City
6882,Leicester
6883,Crystal Palace
6883,Southampton
6884,Nott'm Forest
6884,Everton
6885,Fulham
6885,Bournemouth
6886,Wolves
6886,Tottenham
6887,West Ham
6887,Liverpool
6888,Brighton
6888,Aston Villa
6889,Ipswich
6889,Chelsea
6890,Newcastle
6890,Man United
6891,Brentford
6891,Arsenal
6892,Newcastle
6892,Tottenham
6893,Aston Villa
6893,Leicester
6894,Everton
6894,Bournemouth
6895,Crystal Palace
6895,Chelsea
6896,West Ham
6896,Man City
6897,Southampton
6897,Brentford
6898,Arsenal
6898,Brighton
6899,Fulham
6899,Ipswich
6900,Man United
6900,Liverpool
6901,Nott'm Forest
6901,Wolves
6902,Brentford
6902,Man City
6903,Chelsea
6903,Bournemouth
6904,Fulham
6904,West Ham
6905,Liverpool
6905,Nott'm Forest
6906,Everton
6906,Aston Villa
6907,Crystal Palace
6907,Leicester
6908,Newcastle
6908,Wolves
6909,Arsenal
6909,Tottenham
6910,Brighton
6910,Ipswich
6911,Southampton
6911,Man United
6912,Newcastle
6912,Bournemouth
6913,Brentford
6913,Liverpool
6914,Fulham
6914,Leicester
6915,West Ham
6915,Crystal Palace
6916,Aston Villa
6916,Arsenal
6917,Tottenham
6917,Everton
6918,Man United
6918,Brighton
6919,Southampton
6919,Nott'm Forest
6920,Ipswich
6920,Man City
6921,Wolves
6921,Chelsea
6922,Bournemouth
6922,Nott'm Forest
6923,Everton
6923,Brighton
6924,Ipswich
6924,Liverpool
6925,Southampton
6925,Newcastle
6926,Wolves
6926,Arsenal
6927,Man City
6927,Chelsea
6928,Brentford
6928,Crystal Palace
6929,Tottenham
6929,Leicester
6930,West Ham
6930,Aston Villa
6931,Fulham
6931,Man United
6932,Brighton
6932,Nott'm Forest
6933,Bournemouth
6933,Liverpool
6934,Leicester
6934,Everton
6935,Ipswich
6935,Southampton
6936,Fulham
6936,Newcastle
6937,Wolves
6937,Aston Villa
6938,Tottenham
6938,Brentford
6939,Man United
6939,Crystal Palace
6940,Man City
6940,Arsenal
6941,West Ham
6941,Chelsea
6942,Everton
6942,Liverpool
6943,Chelsea
6943,Brighton
6944,Leicester
6944,Arsenal
6945,Ipswich
6945,Aston Villa
6946,Fulham
6946,Nott'm Forest
6947,Newcastle
6947,Man City
6948,Southampton
6948,Bournemouth
6949,Brentford
6949,West Ham
6950,Crystal Palace
6950,Everton
6951,Wolves
6951,Liverpool
6952,Tottenham
6952,Man United
6953,Liverpool
6953,Aston Villa
6954,Leicester
6954,Brentford
6955,Man United
6955,Everton
6956,Arsenal
6956,West Ham
6957,Wolves
6957,Bournemouth
6958,Fulham
6958,Crystal Palace
6959,Tottenham
6959,Ipswich
6960,Southampton
6960,Brighton
6961,Chelsea
6961,Aston Villa
6962,Newcastle
6962,Nott'm Forest
6963,Liverpool
6963,Man City
6964,Brighton
6964,Bournemouth
6965,Aston Villa
6965,Crystal Palace
6966,Fulham
6966,Wolves
6967,Chelsea
6967,Southampton
6968,Brentford
6968,Everton
6969,Ipswich
6969,Man United
6970,Nott'm Forest
6970,Arsenal
6971,Tottenham
6971,Man City
6972,Newcastle
6972,Liverpool
6973,Leicester
6973,West Ham
6974,Nott'm Forest
6974,Man City
6975,Fulham
6975,Brighton
6976,Ipswich
6976,Crystal Palace
6977,Liverpool
6977,Southampton
6978,Aston Villa
6978,Brentford
6979,Everton
6979,Wolves
6980,Chelsea
6980,Leicester
6981,Tottenham
6981,Bournemouth
6982,Arsenal
6982,Man United
6983,West Ham
6983,Newcastle
6984,West Ham
6984,Everton
6985,Ipswich
6985,Nott'm Forest
6986,Brighton
6986,Man City
6987,Southampton
6987,Wolves
6988,Brentford
6988,Bournemouth
6989,Chelsea
6989,Arsenal
6990,Fulham
6990,Tottenham
6991,Man United
6991,Leicester
6992,Arsenal
6992,Fulham
6993,West Ham
6993,Wolves
6994,Nott'm Forest
6994,Man United
6995,Ipswich
6995,Bournemouth
6996,Brighton
6996,Aston Villa
6997,Leicester
6997,Man City
6998,Brentford
6998,Newcastle
6999,Southampton
6999,Crystal Palace
7000,Everton
7000,Liverpool
7001,Chelsea
7001,Tottenham
7002,Arsenal
7002,Everton
7003,Crystal Palace
7003,Brighton
7004,Wolves
7004,Ipswich
7005,West Ham
7005,Bournemouth
7006,Nott'm Forest
7006,Aston Villa
7007,Chelsea
7007,Brentford
7008,Fulham
7008,Liverpool
7009,Southampton
7009,Tottenham
7010,Man United
7010,Man City
7011,Newcastle
7011,Leicester
7012,Man City
7012,Crystal Palace
7013,Leicester
7013,Brighton
7014,Nott'm Forest
7014,Everton
7015,Southampton
7015,Aston Villa
7016,Brentford
7016,Arsenal
7017,Ipswich
7017,Chelsea
7018,Liverpool
7018,West Ham
7019,Wolves
7019,Tottenham
7020,Man United
7020,Newcastle
7021,Bournemouth
7021,Fulham
7022,Newcastle
7022,Crystal Palace
7023,Brentford
7023,Brighton
7024,Bournemouth
7024,Crystal Palace
7025,Everton
7025,Man City
7026,Southampton
7026,West Ham
7027,Aston Villa
7027,Newcastle
7028,Fulham
7028,Chelsea
7029,Ipswich
7029,Arsenal
7030,Wolves
7030,Man United
7031,Liverpool
7031,Leicester
7032,Nott'm Forest
7032,Tottenham
7033,Man City
7033,Aston Villa
7034,Crystal Palace
7034,Arsenal
7035,Chelsea
7035,Everton
7036,West Ham
7036,Brighton
7037,Ipswich
7037,Newcastle
7038,Southampton
7038,Fulham
7039,Leicester
7039,Wolves
7040,Bournemouth
7040,Man United
7041,Tottenham
7041,Liverpool
7042,Nott'm Forest
7042,Brentford
7043,Wolves
7043,Man City
7044,Aston Villa
7044,Fulham
7045,Everton
7045,Ipswich
7046,Southampton
7046,Leicester
7047,Arsenal
7047,Bournemouth
7048,Man United
7048,Brentford
7049,Brighton
7049,Newcastle
7050,Tottenham
7050,West Ham
7051,Chelsea
7051,Liverpool
7052,Nott'm Forest
7052,Crystal Palace
7053,Fulham
7053,Everton
7054,Brentford
7054,Ipswich
7055,Southampton
7055,Man City
7056,Brighton
7056,Wolves
7057,Bournemouth
7057,Aston Villa
7058,Chelsea
7058,Newcastle
7059,Man United
7059,West Ham
7060,Leicester
7060,Nott'm Forest
7061,Tottenham
7061,Crystal Palace
7062,Liverpool
7062,Arsenal
7063,Tottenham
7063,Aston Villa
7064,Chelsea
7064,Man United
7065,Everton
7065,Southampton
7066,West Ham
7066,Nott'm Forest
7067,Fulham
7067,Brentford
7068,Leicester
7068,Ipswich
7069,Newcastle
7069,Arsenal
7070,Brighton
7070,Liverpool
7071,Wolves
7071,Crystal Palace
7072,Man City
7072,Bournemouth
7073,Bournemouth
7073,Leicester
7074,Man City
7074,Fulham
7075,West Ham
7075,Ipswich
7076,Liverpool
7076,Crystal Palace
7077,Aston Villa
7077,Man United
7078,Newcastle
7078,Everton
7079,Chelsea
7079,Nott'm Forest
7080,Southampton
7080,Arsenal
7081,Brighton
7081,Tottenham
7082,Brentford
7082,Wolves
7083,Fiorentina
7083,Torino
7084,Verona
7084,Roma
7085,Parma
7085,Napoli
7086,Crotone
7086,Genoa
7087,Sassuolo
7087,Cagliari
7088,Sampdoria
7088,Juventus
7089,Milan
7089,Bologna
7090,Atalanta
7090,Torino
7091,Cagliari
7091,Lazio
7092,Benevento
7092,Sampdoria
7093,Fiorentina
7093,Inter
7094,Sassuolo
7094,Spezia
7095,Napoli
7095,Genoa
7096,Udinese
7096,Verona
7097,Crotone
7097,Milan
7098,Juventus
7098,Roma
7099,Bologna
7099,Parma
7100,Benevento
7100,Inter
7101,Spezia
7101,Udinese
7102,Lazio
7102,Atalanta
7103,Fiorentina
7103,Sampdoria
7104,Crotone
7104,Sassuolo
7105,Udinese
7105,Roma
7106,Cagliari
7106,Atalanta
7107,Benevento
7107,Bologna
7108,Inter
7108,Lazio
7109,Verona
7109,Parma
7110,Milan
7110,Spezia
7111,Atalanta
7111,Napoli
7112,Milan
7112,Inter
7113,Sampdoria
7113,Lazio
7114,Juventus
7114,Crotone
7115,Bologna
7115,Sassuolo
7116,Fiorentina
7116,Spezia
7117,Torino
7117,Cagliari
7118,Parma
7118,Udinese
7119,Roma
7119,Benevento
7120,Genoa
7120,Verona
7121,Sassuolo
7121,Torino
7122,Sampdoria
7122,Atalanta
7123,Genoa
7123,Inter
7124,Bologna
7124,Lazio
7125,Cagliari
7125,Crotone
7126,Napoli
7126,Benevento
7127,Parma
7127,Spezia
7128,Udinese
7128,Fiorentina
7129,Juventus
7129,Verona
7130,Roma
7130,Milan
7131,Crotone
7131,Atalanta
7132,Parma
7132,Inter
7133,Bologna
7133,Cagliari
7134,Milan
7134,Udinese
7135,Juventus
7135,Spezia
7136,Torino
7136,Lazio
7137,Sassuolo
7137,Napoli
7138,Roma
7138,Fiorentina
7139,Genoa
7139,Sampdoria
7140,Benevento
7140,Verona
7141,Torino
7141,Genoa
7142,Sassuolo
7142,Udinese
7143,Sampdoria
7143,Cagliari
7144,Spezia
7144,Benevento
7145,Parma
7145,Fiorentina
7146,Juventus
7146,Lazio
7147,Atalanta
7147,Inter
7148,Roma
7148,Genoa
7149,Torino
7149,Crotone
7150,Bologna
7150,Napoli
7151,Verona
7151,Milan
7152,Crotone
7152,Lazio
7153,Atalanta
7153,Spezia
7154,Cagliari
7154,Juventus
7155,Fiorentina
7155,Benevento
7156,Inter
7156,Torino
7157,Parma
7157,Roma
7158,Sampdoria
7158,Bologna
7159,Sassuolo
7159,Verona
7160,Udinese
7160,Genoa
7161,Milan
7161,Napoli
7162,Sassuolo
7162,Inter
7163,Juventus
7163,Benevento
7164,Atalanta
7164,Verona
7165,Udinese
7165,Lazio
7166,Bologna
7166,Crotone
7167,Fiorentina
7167,Milan
7168,Cagliari
7168,Spezia
7169,Roma
7169,Napoli
7170,Sampdoria
7170,Torino
7171,Parma
7171,Genoa
7172,Spezia
7172,Lazio
7173,Torino
7173,Juventus
7174,Inter
7174,Bologna
7175,Verona
7175,Cagliari
7176,Parma
7176,Benevento
7177,Sassuolo
7177,Roma
7178,Crotone
7178,Napoli
7179,Milan
7179,Sampdoria
7180,Genoa
7180,Fiorentina
7181,Sassuolo
7181,Benevento
7182,Crotone
7182,Spezia
7183,Udinese
7183,Torino
7184,Verona
7184,Lazio
7185,Cagliari
7185,Inter
7186,Atalanta
7186,Fiorentina
7187,Roma
7187,Bologna
7188,Sampdoria
7188,Napoli
7189,Genoa
7189,Juventus
7190,Parma
7190,Milan
7191,Crotone
7191,Udinese
7192,Benevento
7192,Lazio
7193,Juventus
7193,Atalanta
7194,Sassuolo
7194,Fiorentina
7195,Milan
7195,Genoa
7196,Napoli
7196,Inter
7197,Parma
7197,Cagliari
7198,Bologna
7198,Spezia
7199,Verona
7199,Sampdoria
7200,Torino
7200,Roma
7201,Fiorentina
7201,Verona
7202,Crotone
7202,Sampdoria
7203,Parma
7203,Juventus
7204,Bologna
7204,Torino
7205,Genoa
7205,Benevento
7206,Cagliari
7206,Udinese
7207,Spezia
7207,Inter
7208,Sassuolo
7208,Milan
7209,Roma
7209,Atalanta
7210,Lazio
7210,Napoli
7211,Parma
7211,Crotone
7212,Juventus
7212,Fiorentina
7213,Inter
7213,Verona
7214,Bologna
7214,Atalanta
7215,Lazio
7215,Milan
7216,Napoli
7216,Torino
7217,Cagliari
7217,Roma
7218,Sampdoria
7218,Sassuolo
7219,Genoa
7219,Spezia
7220,Udinese
7220,Benevento
7221,Crotone
7221,Inter
7222,Sassuolo
7222,Atalanta
7223,Cagliari
7223,Napoli
7224,Bologna
7224,Fiorentina
7225,Genoa
7225,Lazio
7226,Torino
7226,Parma
7227,Roma
7227,Sampdoria
7228,Verona
7228,Spezia
7229,Benevento
7229,Milan
7230,Juventus
7230,Udinese
7231,Benevento
7231,Cagliari
7232,Atalanta
7232,Parma
7233,Udinese
7233,Bologna
7234,Crotone
7234,Roma
7235,Fiorentina
7235,Lazio
7236,Inter
7236,Sampdoria
7237,Sassuolo
7237,Genoa
7238,Verona
7238,Torino
7239,Napoli
7239,Spezia
7240,Juventus
7240,Milan
7241,Benevento
7241,Atalanta
7242,Bologna
7242,Genoa
7243,Milan
7243,Torino
7244,Inter
7244,Roma
7245,Parma
7245,Lazio
7246,Napoli
7246,Udinese
7247,Verona
7247,Crotone
7248,Cagliari
7248,Fiorentina
7249,Juventus
7249,Sassuolo
7250,Sampdoria
7250,Spezia
7251,Lazio
7251,Roma
7252,Verona
7252,Bologna
7253,Torino
7253,Spezia
7254,Udinese
7254,Sampdoria
7255,Fiorentina
7255,Napoli
7256,Crotone
7256,Benevento
7257,Parma
7257,Sassuolo
7258,Atalanta
7258,Genoa
7259,Juventus
7259,Inter
7260,Cagliari
7260,Milan
7261,Atalanta
7261,Udinese
7262,Benevento
7262,Torino
7263,Roma
7263,Spezia
7264,Atalanta
7264,Milan
7265,Udinese
7265,Inter
7266,Crotone
7266,Fiorentina
7267,Juventus
7267,Bologna
7268,Cagliari
7268,Genoa
7269,Verona
7269,Napoli
7270,Sassuolo
7270,Lazio
7271,Parma
7271,Sampdoria
7272,Fiorentina
7272,Torino
7273,Bologna
7273,Milan
7274,Juventus
7274,Sampdoria
7275,Inter
7275,Benevento
7276,Udinese
7276,Spezia
7277,Atalanta
7277,Lazio
7278,Sassuolo
7278,Cagliari
7279,Crotone
7279,Genoa
7280,Parma
7280,Napoli
7281,Roma
7281,Verona
7282,Inter
7282,Fiorentina
7283,Atalanta
7283,Torino
7284,Spezia
7284,Sassuolo
7285,Roma
7285,Juventus
7286,Napoli
7286,Genoa
7287,Benevento
7287,Sampdoria
7288,Crotone
7288,Milan
7289,Udinese
7289,Verona
7290,Bologna
7290,Parma
7291,Lazio
7291,Cagliari
7292,Bologna
7292,Benevento
7293,Torino
7293,Genoa
7294,Napoli
7294,Juventus
7295,Spezia
7295,Milan
7296,Udinese
7296,Roma
7297,Cagliari
7297,Atalanta
7298,Fiorentina
7298,Sampdoria
7299,Sassuolo
7299,Crotone
7300,Lazio
7300,Inter
7301,Parma
7301,Verona
7302,Fiorentina
7302,Spezia
7303,Cagliari
7303,Torino
7304,Sampdoria
7304,Lazio
7305,Genoa
7305,Verona
7306,Bologna
7306,Sassuolo
7307,Parma
7307,Udinese
7308,Inter
7308,Milan
7309,Atalanta
7309,Napoli
7310,Roma
7310,Benevento
7311,Juventus
7311,Crotone
7312,Parma
7312,Spezia
7313,Bologna
7313,Lazio
7314,Juventus
7314,Verona
7315,Atalanta
7315,Sampdoria
7316,Cagliari
7316,Crotone
7317,Genoa
7317,Inter
7318,Udinese
7318,Fiorentina
7319,Napoli
7319,Benevento
7320,Milan
7320,Roma
7321,Juventus
7321,Spezia
7322,Napoli
7322,Sassuolo
7323,Atalanta
7323,Crotone
7324,Verona
7324,Benevento
7325,Cagliari
7325,Bologna
7326,Roma
7326,Fiorentina
7327,Sampdoria
7327,Genoa
7328,Milan
7328,Udinese
7329,Inter
7329,Parma
7330,Spezia
7330,Benevento
7331,Sassuolo
7331,Udinese
7332,Lazio
7332,Juventus
7333,Roma
7333,Genoa
7334,Torino
7334,Crotone
7335,Fiorentina
7335,Parma
7336,Milan
7336,Verona
7337,Sampdoria
7337,Cagliari
7338,Bologna
7338,Napoli
7339,Inter
7339,Atalanta
7340,Crotone
7340,Lazio
7341,Atalanta
7341,Spezia
7342,Verona
7342,Sassuolo
7343,Benevento
7343,Fiorentina
7344,Udinese
7344,Genoa
7345,Bologna
7345,Sampdoria
7346,Roma
7346,Parma
7347,Torino
7347,Inter
7348,Juventus
7348,Cagliari
7349,Milan
7349,Napoli
7350,Sassuolo
7350,Torino
7351,Genoa
7351,Parma
7352,Crotone
7352,Bologna
7353,Cagliari
7353,Spezia
7354,Verona
7354,Atalanta
7355,Benevento
7355,Juventus
7356,Sampdoria
7356,Torino
7357,Udinese
7357,Lazio
7358,Milan
7358,Fiorentina
7359,Roma
7359,Napoli
7360,Sampdoria
7360,Milan
7361,Atalanta
7361,Udinese
7362,Parma
7362,Benevento
7363,Cagliari
7363,Verona
7364,Fiorentina
7364,Genoa
7365,Spezia
7365,Lazio
7366,Napoli
7366,Crotone
7367,Roma
7367,Sassuolo
7368,Torino
7368,Juventus
7369,Inter
7369,Bologna
7370,Inter
7370,Sassuolo
7371,Napoli
7371,Juventus
7372,Spezia
7372,Crotone
7373,Milan
7373,Parma
7374,Udinese
7374,Torino
7375,Cagliari
7375,Inter
7376,Juventus
7376,Genoa
7377,Napoli
7377,Sampdoria
7378,Verona
7378,Lazio
7379,Bologna
7379,Roma
7380,Fiorentina
7380,Atalanta
7381,Sassuolo
7381,Benevento
7382,Udinese
7382,Crotone
7383,Verona
7383,Sampdoria
7384,Sassuolo
7384,Fiorentina
7385,Parma
7385,Cagliari
7386,Milan
7386,Genoa
7387,Juventus
7387,Atalanta
7388,Spezia
7388,Bologna
7389,Lazio
7389,Benevento
7390,Roma
7390,Torino
7391,Inter
7391,Napoli
7392,Fiorentina
7392,Verona
7393,Milan
7393,Sassuolo
7394,Bologna
7394,Torino
7395,Sampdoria
7395,Crotone
7396,Genoa
7396,Benevento
7397,Juventus
7397,Parma
7398,Inter
7398,Spezia
7399,Udinese
7399,Cagliari
7400,Atalanta
7400,Roma
7401,Napoli
7401,Lazio
7402,Spezia
7402,Genoa
7403,Parma
7403,Crotone
7404,Sampdoria
7404,Sassuolo
7405,Benevento
7405,Udinese
7406,Juventus
7406,Fiorentina
7407,Inter
7407,Verona
7408,Roma
7408,Cagliari
7409,Atalanta
7409,Bologna
7410,Napoli
7410,Torino
7411,Lazio
7411,Milan
7412,Spezia
7412,Verona
7413,Crotone
7413,Inter
7414,Benevento
7414,Milan
7415,Lazio
7415,Genoa
7416,Bologna
7416,Fiorentina
7417,Napoli
7417,Cagliari
7418,Atalanta
7418,Sassuolo
7419,Udinese
7419,Juventus
7420,Sampdoria
7420,Roma
7421,Torino
7421,Parma
7422,Spezia
7422,Napoli
7423,Udinese
7423,Bologna
7424,Sampdoria
7424,Inter
7425,Fiorentina
7425,Lazio
7426,Sassuolo
7426,Genoa
7427,Benevento
7427,Cagliari
7428,Atalanta
7428,Parma
7429,Verona
7429,Torino
7430,Crotone
7430,Roma
7431,Juventus
7431,Milan
7432,Udinese
7432,Napoli
7433,Cagliari
7433,Fiorentina
7434,Benevento
7434,Atalanta
7435,Bologna
7435,Genoa
7436,Roma
7436,Inter
7437,Lazio
7437,Parma
7438,Spezia
7438,Sampdoria
7439,Sassuolo
7439,Juventus
7440,Milan
7440,Torino
7441,Crotone
7441,Verona
7442,Atalanta
7442,Genoa
7443,Spezia
7443,Torino
7444,Inter
7444,Juventus
7445,Roma
7445,Lazio
7446,Napoli
7446,Fiorentina
7447,Benevento
7447,Crotone
7448,Sampdoria
7448,Udinese
7449,Parma
7449,Sassuolo
7450,Cagliari
7450,Milan
7451,Verona
7451,Bologna
7452,Torino
7452,Lazio
7453,Genoa
7453,Cagliari
7454,Fiorentina
7454,Crotone
7455,Sampdoria
7455,Parma
7456,Inter
7456,Udinese
7457,Milan
7457,Atalanta
7458,Bologna
7458,Juventus
7459,Verona
7459,Napoli
7460,Sassuolo
7460,Lazio
7461,Roma
7461,Spezia
7462,Torino
7462,Benevento
7463,Genoa
7463,Inter
7464,Verona
7464,Sassuolo
7465,Lazio
7465,Empoli
7466,Atalanta
7466,Torino
7467,Salernitana
7467,Bologna
7468,Udinese
7468,Juventus
7469,Napoli
7469,Venezia
7470,Fiorentina
7470,Roma
7471,Cagliari
7471,Spezia
7472,Milan
7472,Sampdoria
7473,Udinese
7473,Venezia
7474,Inter
7474,Verona
7475,Atalanta
7475,Bologna
7476,Lazio
7476,Spezia
7477,Torino
7477,Fiorentina
7478,Juventus
7478,Empoli
7479,Genoa
7479,Napoli
7480,Sampdoria
7480,Sassuolo
7481,Milan
7481,Cagliari
7482,Roma
7482,Salernitana
7483,Empoli
7483,Venezia
7484,Juventus
7484,Napoli
7485,Fiorentina
7485,Atalanta
7486,Sampdoria
7486,Inter
7487,Genoa
7487,Cagliari
7488,Udinese
7488,Spezia
7489,Torino
7489,Salernitana
7490,Lazio
7490,Milan
7491,Roma
7491,Sassuolo
7492,Verona
7492,Bologna
7493,Sassuolo
7493,Torino
7494,Fiorentina
7494,Genoa
7495,Inter
7495,Bologna
7496,Atalanta
7496,Salernitana
7497,Empoli
7497,Sampdoria
7498,Venezia
7498,Spezia
7499,Cagliari
7499,Lazio
7500,Verona
7500,Roma
7501,Milan
7501,Juventus
7502,Udinese
7502,Napoli
7503,Genoa
7503,Bologna
7504,Atalanta
7504,Sassuolo
7505,Inter
7505,Fiorentina
7506,Salernitana
7506,Verona
7507,Juventus
7507,Spezia
7508,Cagliari
7508,Empoli
7509,Venezia
7509,Milan
7510,Sampdoria
7510,Napoli
7511,Lazio
7511,Torino
7512,Roma
7512,Udinese
7513,Spezia
7513,Milan
7514,Atalanta
7514,Inter
7515,Verona
7515,Genoa
7516,Sampdoria
7516,Juventus
7517,Empoli
7517,Bologna
7518,Salernitana
7518,Sassuolo
7519,Fiorentina
7519,Udinese
7520,Lazio
7520,Roma
7521,Napoli
7521,Cagliari
7522,Torino
7522,Venezia
7523,Venezia
7523,Cagliari
7524,Salernitana
7524,Genoa
7525,Torino
7525,Juventus
7526,Inter
7526,Sassuolo
7527,Bologna
7527,Lazio
7528,Udinese
7528,Sampdoria
7529,Verona
7529,Spezia
7530,Napoli
7530,Fiorentina
7531,Roma
7531,Empoli
7532,Milan
7532,Atalanta
7533,Spezia
7533,Salernitana
7534,Inter
7534,Lazio
7535,Milan
7535,Verona
7536,Sampdoria
7536,Cagliari
7537,Atalanta
7537,Empoli
7538,Genoa
7538,Sassuolo
7539,Bologna
7539,Udinese
7540,Napoli
7540,Torino
7541,Roma
7541,Juventus
7542,Fiorentina
7542,Venezia
7543,Genoa
7543,Torino
7544,Sampdoria
7544,Spezia
7545,Empoli
7545,Salernitana
7546,Sassuolo
7546,Venezia
7547,Milan
7547,Bologna
7548,Atalanta
7548,Udinese
7549,Cagliari
7549,Fiorentina
7550,Verona
7550,Lazio
7551,Roma
7551,Napoli
7552,Inter
7552,Juventus
7553,Spezia
7553,Genoa
7554,Venezia
7554,Salernitana
7555,Milan
7555,Torino
7556,Sassuolo
7556,Juventus
7557,Atalanta
7557,Sampdoria
7558,Udinese
7558,Verona
7559,Roma
7559,Cagliari
7560,Empoli
7560,Inter
7561,Fiorentina
7561,Lazio
7562,Napoli
7562,Bologna
7563,Lazio
7563,Atalanta
7564,Juventus
7564,Verona
